Client_ID;Nom_Client;Genre;Age;Region;Type_Pret;Revenu_Mensuel_CFA;Montant_Pret_CFA;Duree_Mois;Taux_Interet;Garantie;Date_Debut;Ratio_Remboursement;Paiements_Manques;Score_Credit;Statut_Pret
CLI01584;Paulette-Philippine Guyot;Femme;42;Abidjan;Transport;289911;794154;36;16,66;Non;2023-10-21;1,12;0;723;SoldÇ
CLI01585;Luce-êlisabeth Tanguy;Femme;43;Daloa;Immobilier;1028658;4716472;12;5,54;Oui;2023-07-15;0,21;15;472;DÇfaut
CLI01586;Dominique Buisson Le Delannoy;Homme;32;BouakÇ;Immobilier;409156;2014776;6;19,65;Oui;2023-01-09;0,32;9;568;DÇfaut
CLI01587;Suzanne Mathieu;Femme;24;Daloa;Immobilier;1022600;1942681;36;7,69;Non;2023-07-18;0,23;9;609;DÇfaut
CLI01588;Philippe Le Blanchard;Femme;30;Daloa;Transport;212682;1384366;24;12,56;Oui;2025-11-11;0,29;6;572;DÇfaut
CLI01589;Michelle Rodrigues;Homme;26;Yamoussoukro;SantÇ;410373;1826582;6;8,07;Oui;2025-09-07;0,22;9;509;DÇfaut
CLI01590;Paul de la Lesage;Femme;49;Yamoussoukro;Immobilier;410085;4519851;36;9,31;Non;2024-10-28;0,59;2;659;En retard
CLI01591;FrÇdÇrique Breton de la Legros;Femme;59;Abidjan;Education;529099;218004;12;13,12;Non;2024-09-02;0,51;5;607;En retard
CLI01592;Guillaume Lacombe;Homme;65;San Pedro;SantÇ;345874;501241;12;19,74;Non;2023-04-10;0,69;1;592;En retard
CLI01593;Hortense Olivier;Homme;24;Abidjan;Education;1166229;1558209;36;22,52;Oui;2026-01-31;0,98;0;818;Actif
CLI01594;Christiane Dufour;Homme;36;BouakÇ;Commerce;255254;2894677;36;15,75;Oui;2022-08-23;0,39;11;512;DÇfaut
CLI01595;Bertrand David;Femme;52;Abidjan;Transport;510546;1221992;12;18,98;Non;2024-02-27;0,2;8;484;DÇfaut
CLI01596;Xavier Julien;Homme;41;Abidjan;SantÇ;1046575;1431055;18;24,86;Oui;2024-03-06;0,47;1;729;En retard
CLI01597;Roger Pineau;Homme;22;Abidjan;SantÇ;255392;2755297;12;20,15;Oui;2023-06-14;0,99;0;722;Actif
CLI01598;GÇrard Bernard;Homme;51;Daloa;Agriculture;286067;3732423;36;17,95;Oui;2023-10-08;0,16;15;473;DÇfaut
CLI01599;FrÇdÇrique Munoz;Femme;41;BouakÇ;Commerce;874915;1016011;36;17,91;Non;2025-01-29;0,93;0;778;Actif
CLI01600;Philippe Bigot;Homme;59;BouakÇ;Immobilier;1079876;2459072;24;15,44;Oui;2022-02-28;0,94;0;754;Actif
CLI01601;Augustin-Julien Peltier;Homme;41;Abidjan;SantÇ;875754;3983203;6;15,14;Oui;2022-01-09;0,61;1;720;En retard
CLI01602;Gabriel-Auguste Georges;Femme;36;Korhogo;Agriculture;872504;2947023;18;6,77;Non;2022-10-24;0,9;0;812;Actif
CLI01603;Victoire Sauvage;Femme;45;Yamoussoukro;SantÇ;337828;2028048;24;7,99;Non;2022-02-16;0,4;9;507;DÇfaut
CLI01604;Suzanne De Oliveira;Homme;44;Abidjan;Transport;730382;1478040;36;12,51;Non;2025-07-04;0,15;6;606;DÇfaut
CLI01605;Richard Humbert;Homme;36;Korhogo;SantÇ;940217;4733044;24;17,36;Oui;2023-04-09;0,97;0;727;Actif
CLI01606;Daniel Martins;Homme;29;Yamoussoukro;Education;215296;559287;18;21,04;Non;2021-06-03;1,12;0;677;SoldÇ
CLI01607;Mathilde-êlise Bonneau;Homme;56;San Pedro;Agriculture;1190000;91705;18;17,51;Non;2025-04-19;0,38;8;662;DÇfaut
CLI01608;RÇmy Gilbert;Homme;45;Daloa;Transport;473601;4481880;6;12,99;Oui;2021-08-25;0,37;7;627;DÇfaut
CLI01609;Laetitia Pierre;Femme;31;Daloa;Agriculture;1174133;4843421;18;13,15;Non;2023-02-21;0,27;9;601;DÇfaut
CLI01610;Benoåt Clerc;Femme;54;San Pedro;Commerce;983639;1844107;6;11,19;Oui;2025-08-04;0,96;0;769;Actif
CLI01611;HÇläne Grenier du Lecoq;Femme;39;BouakÇ;Transport;897639;1364260;18;23,92;Oui;2021-12-17;0,51;3;704;En retard
CLI01612;Louise LÇvàque;Homme;64;San Pedro;Transport;853948;2901545;36;18,66;Oui;2023-02-28;0,42;6;573;DÇfaut
CLI01613;AimÇe-Marine Ramos;Femme;47;BouakÇ;SantÇ;666757;2487735;36;16,51;Oui;2023-07-10;1;0;777;SoldÇ
CLI01614;Gabriel Gilbert;Homme;44;Yamoussoukro;SantÇ;586343;4714823;36;15,37;Non;2021-09-03;1,01;0;708;SoldÇ
CLI01615;Matthieu Leconte;Homme;50;BouakÇ;Agriculture;209037;2901531;6;10,79;Non;2022-07-10;0,8;0;684;Actif
CLI01616;Arthur-ThÇophile Boucher;Homme;34;Daloa;Agriculture;824622;1680149;36;10,15;Non;2022-09-05;0,45;1;850;En retard
CLI01617;Gilles Chauveau;Homme;27;Korhogo;Agriculture;268864;843351;36;14,09;Oui;2022-11-03;0,61;1;710;En retard
CLI01618;Christine Poulain-Dos Santos;Homme;58;Abidjan;Transport;271718;1710861;24;9,34;Oui;2025-01-26;0,55;3;619;En retard
CLI01619;Gabrielle Da Costa;Homme;25;San Pedro;Education;255878;4285294;24;20,17;Oui;2021-09-19;0,46;4;585;En retard
CLI01620;Guy Marty;Femme;56;Korhogo;Commerce;1179901;120312;6;23,23;Oui;2023-05-24;0,33;6;742;DÇfaut
CLI01621;Anouk Dumont-Courtois;Femme;47;Daloa;Transport;314911;4661557;12;21,75;Oui;2021-08-20;0,68;1;669;En retard
CLI01622;Alain du Jacob;Femme;51;Abidjan;Education;1123022;2263645;18;21,46;Non;2025-10-03;0,76;0;732;Actif
CLI01623;Louis Guilbert;Homme;46;Abidjan;Education;851552;2950718;12;22,72;Oui;2024-12-09;0,18;15;492;DÇfaut
CLI01624;Gilles Guichard;Femme;27;San Pedro;Agriculture;692879;1944517;12;12,94;Oui;2022-03-08;0,63;1;703;En retard
CLI01625;Geneviäve Ribeiro du Mahe;Homme;31;San Pedro;Commerce;532115;4293399;12;6,47;Non;2025-12-05;0,6;3;725;En retard
CLI01626;William Lebon;Homme;37;Daloa;Commerce;156510;2515817;12;15,39;Non;2025-11-29;0,55;1;713;En retard
CLI01627;Susan Guillet;Femme;36;Korhogo;SantÇ;1112586;3367665;24;13,71;Oui;2023-01-09;0,97;0;759;Actif
CLI01628;Manon Ferreira;Homme;28;Korhogo;Agriculture;350084;3627875;6;23,78;Oui;2026-03-25;1,14;0;749;SoldÇ
CLI01629;Marguerite Carpentier;Femme;45;Yamoussoukro;SantÇ;914310;791383;6;12,73;Oui;2023-03-02;0,85;0;786;Actif
CLI01630;Jacques Chartier;Homme;27;San Pedro;Education;448067;1883783;18;22,95;Oui;2025-01-13;0,49;4;680;En retard
CLI01631;Henri Jacquot;Homme;52;Yamoussoukro;SantÇ;1097685;3610742;36;17,88;Non;2024-05-14;0,26;9;613;DÇfaut
CLI01632;LÇon Lesage;Homme;28;Yamoussoukro;Immobilier;587720;2600188;36;5,1;Oui;2025-04-09;0,68;4;618;En retard
CLI01633;Raymond Le Gaudin;Homme;51;Abidjan;Commerce;1188571;1195005;24;5,92;Oui;2024-07-11;0,36;11;561;DÇfaut
CLI01634;Michäle Reynaud de la Dos Santos;Femme;49;Yamoussoukro;Education;117862;448385;36;12,36;Non;2021-06-10;0,72;1;728;En retard
CLI01635;Augustin-Eugäne Marin;Homme;22;Korhogo;Education;1030236;2191141;36;21,15;Non;2025-06-27;0,54;5;667;En retard
CLI01636;Lorraine Petitjean Le Aubert;Femme;63;Abidjan;Education;701620;4686371;36;20,19;Non;2022-07-23;0,92;0;707;Actif
CLI01637;Claire Vallet;Femme;30;Korhogo;Commerce;847936;4909349;24;17,74;Non;2025-05-22;0,73;2;657;En retard
CLI01638;Jules de Godard;Femme;22;BouakÇ;Agriculture;1129495;2647056;36;17,38;Oui;2025-04-19;1,17;0;803;SoldÇ
CLI01639;Patrick-Christophe David;Homme;32;San Pedro;Education;547723;2519871;12;20,53;Oui;2023-07-04;0,57;5;712;En retard
CLI01640;Margaud Riviäre;Homme;56;Daloa;Transport;1071905;1350241;24;17,8;Oui;2023-03-02;0,6;4;670;En retard
CLI01641;Maurice Gilbert-Chevalier;Homme;34;Daloa;Agriculture;729072;4761542;12;15,4;Non;2025-10-02;0,34;15;426;DÇfaut
CLI01642;Richard Dupuy;Homme;63;BouakÇ;SantÇ;116698;2438248;6;22,95;Oui;2022-10-31;1,16;0;743;SoldÇ
CLI01643;Astrid Robert;Femme;42;San Pedro;SantÇ;142788;4657461;12;13,12;Oui;2021-08-01;0,94;0;664;Actif
CLI01644;Augustin Carre;Femme;26;Abidjan;Education;882021;4855944;24;11,89;Oui;2023-01-31;0,79;0;757;Actif
CLI01645;Robert de Chauvin;Femme;48;Yamoussoukro;Agriculture;286051;1272367;12;21,14;Oui;2021-06-08;0,45;3;613;En retard
CLI01646;Alice Martins;Femme;46;Daloa;Commerce;392375;2068305;36;20,93;Non;2023-08-21;0,44;14;455;DÇfaut
CLI01647;Franáois Pruvost;Homme;31;Korhogo;Transport;1083313;1926822;6;5,13;Non;2022-06-16;1,04;0;781;SoldÇ
CLI01648;Christiane Olivier;Femme;25;Abidjan;Commerce;195659;1029654;24;15,08;Non;2026-02-05;0,18;9;568;DÇfaut
CLI01649;Jean Le Gall du Grenier;Homme;45;Daloa;Immobilier;1186902;519646;36;17,97;Oui;2024-04-20;0,19;15;560;DÇfaut
CLI01650;GrÇgoire Riou;Homme;50;Daloa;Agriculture;935199;1536370;36;8,92;Non;2023-02-19;0,74;4;801;En retard
CLI01651;Michel Picard du Le Goff;Homme;44;San Pedro;Agriculture;542444;2397134;18;5,34;Non;2023-02-16;0,64;4;673;En retard
CLI01652;Gabriel Gaillard;Homme;49;Abidjan;Education;373036;3432448;24;18,43;Non;2025-07-30;0,76;0;716;Actif
CLI01653;AimÇe Fernandes-Lefort;Homme;52;Yamoussoukro;Commerce;1074342;3275194;6;24,64;Oui;2026-03-25;0,72;5;682;En retard
CLI01654;êlÇonore Baudry;Femme;54;Abidjan;Agriculture;1198906;2254518;6;24,41;Oui;2022-02-28;0,32;13;523;DÇfaut
CLI01655;Nicolas Olivier;Femme;43;San Pedro;Commerce;439134;1749687;18;23,32;Oui;2024-09-23;0,54;4;659;En retard
CLI01656;Denis Guichard;Homme;31;BouakÇ;Education;293189;709299;36;8,27;Non;2025-06-19;0,52;2;670;En retard
CLI01657;Olivier Valette;Femme;29;BouakÇ;Transport;1060896;4208636;36;16,47;Oui;2021-07-27;0,48;1;750;En retard
CLI01658;Valentine du Poirier;Homme;63;Korhogo;Immobilier;702284;2626126;18;16,85;Oui;2023-10-30;0,9;0;796;Actif
CLI01659;Camille Mace;Homme;30;Yamoussoukro;Immobilier;909609;2516389;36;5,86;Non;2026-03-03;1;0;725;SoldÇ
CLI01660;Claire Maillard-Ledoux;Homme;36;BouakÇ;Transport;1027364;1768744;18;21,64;Oui;2025-01-07;0,54;5;730;En retard
CLI01661;Josette-StÇphanie Lecomte;Femme;63;San Pedro;Education;1156658;1478732;12;6,5;Oui;2024-12-02;1,02;0;850;SoldÇ
CLI01662;Franck-Maurice Bertin;Homme;27;Daloa;Transport;485558;2240251;36;23,61;Non;2023-06-05;0,56;5;621;En retard
CLI01663;Bernadette Rocher;Femme;35;Korhogo;SantÇ;973429;1993043;36;9,86;Oui;2023-01-08;0,23;14;412;DÇfaut
CLI01664;Agathe Paul;Femme;47;Daloa;Education;141146;2889302;12;16,45;Non;2025-05-26;0,59;1;640;En retard
CLI01665;AndrÇe Boyer;Femme;46;San Pedro;Education;329550;3854852;24;19;Oui;2021-06-07;0,54;4;666;En retard
CLI01666;Julien Lucas;Homme;21;BouakÇ;SantÇ;845641;68886;24;15,81;Oui;2024-06-26;0,19;8;622;DÇfaut
CLI01667;êlÇonore Da Silva-Leduc;Femme;41;Yamoussoukro;Education;413902;773006;24;18,57;Oui;2024-05-18;0,83;0;693;Actif
CLI01668;Alain Diaz;Femme;27;Korhogo;Agriculture;635553;3446838;36;8,01;Oui;2021-12-16;0,18;8;548;DÇfaut
CLI01669;JÇrìme Martinez;Femme;57;BouakÇ;Transport;914520;3881293;36;24,1;Non;2023-08-29;0,71;5;686;En retard
CLI01670;Paul Lucas-Buisson;Femme;55;Korhogo;SantÇ;113903;1378226;12;22,84;Oui;2023-04-23;0,14;11;499;DÇfaut
CLI01671;AmÇlie Goncalves;Homme;63;Korhogo;Immobilier;988383;2153622;36;24,38;Non;2026-02-27;0,81;0;767;Actif
CLI01672;Eugäne LabbÇ;Homme;62;Daloa;SantÇ;256190;2428723;18;14,04;Oui;2021-12-15;0,7;4;606;En retard
CLI01673;Christiane Bazin;Femme;26;BouakÇ;Education;828552;1551915;12;22,9;Non;2025-02-23;0,54;4;671;En retard
CLI01674;Juliette Masson;Homme;22;Daloa;SantÇ;1027926;2356028;24;20,6;Oui;2024-01-04;1,16;0;742;SoldÇ
CLI01675;Danielle Carre;Femme;52;Korhogo;Transport;1196098;4181147;24;15,84;Non;2022-08-01;1,04;0;842;SoldÇ
CLI01676;AndrÇ De Oliveira;Homme;29;Daloa;Education;751332;4379502;36;8,92;Oui;2025-03-06;1,19;0;718;SoldÇ
CLI01677;Caroline HervÇ;Femme;64;Yamoussoukro;Commerce;1179718;55491;24;17,87;Oui;2026-02-18;0,85;0;850;Actif
CLI01678;êlise-Capucine Gonzalez;Femme;22;Abidjan;SantÇ;835723;3322852;24;19,55;Oui;2021-06-08;0,47;4;731;En retard
CLI01679;Maryse Garcia-Duhamel;Homme;31;Yamoussoukro;Agriculture;666357;4594696;12;20,57;Non;2025-06-16;0,48;3;700;En retard
CLI01680;Pauline Lopez;Femme;50;BouakÇ;SantÇ;906418;1695066;12;12,06;Non;2024-09-01;1;0;756;SoldÇ
CLI01681;Hugues Mace;Homme;61;BouakÇ;Education;359126;4518637;36;21,93;Oui;2023-04-09;0,97;0;706;Actif
CLI01682;Agathe Mace du Garnier;Homme;42;BouakÇ;Education;929139;1429267;18;6,59;Non;2025-04-01;0,85;0;777;Actif
CLI01683;Laure Perrier;Femme;51;Daloa;Agriculture;453080;2930234;24;8,35;Oui;2021-11-10;0,73;4;599;En retard
CLI01684;Lorraine-Audrey Brunel;Femme;54;Korhogo;SantÇ;856055;907489;12;22,21;Oui;2022-12-05;1,13;0;789;SoldÇ
CLI01685;Victor Clerc;Femme;44;Abidjan;Education;847147;265245;24;15,38;Non;2024-04-10;1,15;0;734;SoldÇ
CLI01686;êric Gallet;Femme;52;Daloa;Education;682521;2245357;12;5,15;Oui;2022-01-04;0,44;15;493;DÇfaut
CLI01687;êdouard-RenÇ Parent;Homme;28;Yamoussoukro;Commerce;1089185;4112175;12;5,94;Oui;2025-09-06;0,67;3;689;En retard
CLI01688;StÇphane Techer;Homme;44;Yamoussoukro;Agriculture;520791;3359563;18;6,76;Non;2021-08-10;0,42;7;586;DÇfaut
CLI01689;SÇbastien Teixeira;Homme;34;Daloa;Education;443876;3121154;36;22,72;Non;2021-08-19;1;0;724;SoldÇ
CLI01690;HonorÇ Jean;Homme;36;BouakÇ;SantÇ;973911;3802449;18;5,92;Non;2021-10-26;1,16;0;749;SoldÇ
CLI01691;Marguerite Boucher;Homme;39;Daloa;Education;262739;345213;18;8,55;Oui;2025-07-27;0,52;5;646;En retard
CLI01692;Xavier Pineau;Femme;56;San Pedro;Agriculture;206127;1154229;24;5,13;Non;2025-08-19;0,5;2;650;En retard
CLI01693;Jules Guibert Le Charles;Homme;42;San Pedro;Education;977899;3540358;6;24,11;Non;2021-05-26;1,05;0;797;SoldÇ
CLI01694;Joseph Leleu-Bernier;Femme;38;Korhogo;SantÇ;706314;1455845;12;14,85;Non;2025-04-04;0,47;3;642;En retard
CLI01695;Margot Leleu;Femme;58;BouakÇ;Education;964923;3101018;18;20,75;Non;2024-08-16;1,03;0;770;SoldÇ
CLI01696;Margaret de Lefort;Homme;40;Abidjan;Agriculture;328843;746068;24;24,71;Oui;2025-10-06;0,13;6;682;DÇfaut
CLI01697;Suzanne Cousin;Femme;44;Yamoussoukro;Commerce;561450;4968503;12;6,45;Non;2022-07-17;0,36;7;526;DÇfaut
CLI01698;Bernard Bigot;Homme;21;Daloa;Commerce;759428;2901537;24;5,68;Oui;2023-07-21;0,32;12;479;DÇfaut
CLI01699;Josette Lefort;Femme;40;BouakÇ;Transport;676352;4410474;36;17,34;Non;2025-03-26;0,52;5;644;En retard
CLI01700;AmÇlie-Adäle Michel;Homme;48;Yamoussoukro;Education;1021630;3749911;18;17,86;Oui;2025-06-09;0,26;6;651;DÇfaut
CLI01701;Paul Lejeune;Homme;44;Daloa;Education;683797;1804484;6;15,52;Oui;2023-09-05;0,99;0;764;Actif
CLI01702;Guillaume-êtienne Marty;Homme;29;Korhogo;Commerce;479347;577774;12;9;Non;2026-02-19;0,26;6;641;DÇfaut
CLI01703;Raymond Coulon;Homme;45;Daloa;Education;97018;803724;36;9,89;Oui;2026-02-07;0,39;8;567;DÇfaut
CLI01704;AimÇ Bernard de Riviäre;Femme;43;BouakÇ;Agriculture;130804;4517043;12;20,34;Non;2021-10-19;0,54;1;692;En retard
CLI01705;ZoÇ Laporte-Normand;Femme;51;BouakÇ;Transport;1053626;2741475;18;19,94;Non;2024-01-28;0,5;3;734;En retard
CLI01706;Philippe Langlois;Homme;57;Daloa;Education;148563;2779940;12;17,37;Non;2024-12-03;0,66;4;597;En retard
CLI01707;Patrick Durand;Homme;27;Daloa;Transport;903122;495405;36;22,38;Oui;2022-10-20;0,89;0;812;Actif
CLI01708;ZoÇ Turpin;Homme;25;Korhogo;SantÇ;1038748;1854125;12;13,86;Oui;2022-01-17;0,89;0;850;Actif
CLI01709;HÇläne Renard-Gauthier;Homme;22;Daloa;Transport;763299;1574958;12;8,1;Oui;2023-10-19;1,15;0;755;SoldÇ
CLI01710;Valentine Pages Le Legros;Homme;27;BouakÇ;Agriculture;975693;2792694;36;6,51;Oui;2022-05-01;0,43;14;450;DÇfaut
CLI01711;Guillaume Philippe-Millet;Femme;62;Yamoussoukro;Transport;842718;2101192;36;22,11;Non;2023-08-11;0,69;3;747;En retard
CLI01712;Brigitte de Blanchet;Homme;52;Korhogo;Immobilier;1051038;4186437;12;8,23;Oui;2023-05-15;0,53;2;718;En retard
CLI01713;PÇnÇlope Techer;Femme;37;Abidjan;Agriculture;1124627;1027095;12;22,87;Non;2025-02-21;0,76;0;715;Actif
CLI01714;Benjamin Lebrun-Roger;Homme;49;Korhogo;Transport;226554;1409705;6;11,62;Non;2024-08-06;0,83;0;742;Actif
CLI01715;Michelle de la Hubert;Homme;34;BouakÇ;Agriculture;1108291;2792041;12;16,59;Oui;2022-02-12;0,71;5;661;En retard
CLI01716;Benoåt Diallo;Homme;64;Korhogo;Agriculture;286687;1180082;18;12,94;Oui;2021-06-06;0,97;0;713;Actif
CLI01717;Olivier Gay;Homme;23;Korhogo;Education;173251;2275594;36;14,78;Non;2024-09-07;0,99;0;707;Actif
CLI01718;êmilie Klein;Femme;43;Abidjan;Commerce;521630;3172180;36;12,15;Non;2024-02-21;0,36;14;448;DÇfaut
CLI01719;Paulette Blin;Homme;22;Abidjan;Transport;663281;2584228;12;23,45;Non;2024-09-29;0,81;0;768;Actif
CLI01720;Patricia Voisin-Rey;Homme;43;BouakÇ;SantÇ;421845;1812038;36;22,97;Oui;2024-02-05;1,05;0;706;SoldÇ
CLI01721;Georges Lebrun;Homme;58;Abidjan;Education;810328;251577;6;11,06;Oui;2024-03-21;0,63;5;699;En retard
CLI01722;Nicole Mathieu;Homme;21;Korhogo;Commerce;951543;3993456;6;9,21;Oui;2024-07-23;0,75;0;744;Actif
CLI01723;êmile Pages-Collin;Homme;46;San Pedro;SantÇ;181536;1316107;12;7,31;Non;2023-02-02;0,27;13;474;DÇfaut
CLI01724;Daniel Jacquet;Homme;24;Abidjan;Commerce;321520;798570;6;7,25;Oui;2023-10-11;0,54;2;708;En retard
CLI01725;Alain Dos Santos;Homme;49;Korhogo;SantÇ;365184;2926780;36;20,2;Oui;2022-02-15;1,13;0;669;SoldÇ
CLI01726;Jeanne Marin;Homme;23;Daloa;Agriculture;695749;4847309;12;13,63;Oui;2025-04-04;0,47;5;664;En retard
CLI01727;Chantal Gonzalez de la Menard;Femme;62;Abidjan;Commerce;712218;4420403;6;7,99;Oui;2021-09-02;0,96;0;705;Actif
CLI01728;Patrick Mace;Femme;22;BouakÇ;Agriculture;907921;4452478;12;23,44;Non;2023-09-14;1,05;0;778;SoldÇ
CLI01729;Margaux Weber;Femme;45;Daloa;Transport;350128;193570;36;8,87;Non;2024-04-01;1,03;0;747;SoldÇ
CLI01730;Luc Chauvet;Homme;62;Abidjan;Commerce;82592;1850347;36;16,92;Non;2026-02-25;0,24;15;463;DÇfaut
CLI01731;Richard Aubert de la Launay;Homme;50;Korhogo;Immobilier;328827;1240167;18;8,82;Non;2021-11-06;1,13;0;711;SoldÇ
CLI01732;êmilie Pires-Garcia;Femme;40;BouakÇ;Transport;353329;1828490;6;10,19;Oui;2023-09-12;0,18;8;543;DÇfaut
CLI01733;GÇrard Boyer-Guillot;Homme;48;Abidjan;Agriculture;338186;3085187;36;8,24;Non;2023-12-28;0,35;13;442;DÇfaut
CLI01734;Christine-DorothÇe VallÇe;Homme;49;BouakÇ;Immobilier;259041;3667351;24;22,24;Oui;2022-11-15;0,12;9;497;DÇfaut
CLI01735;AndrÇ Royer;Homme;42;BouakÇ;SantÇ;749904;2239945;12;21,56;Oui;2025-09-22;0,85;0;784;Actif
CLI01736;Alexandria Diaz;Femme;23;Korhogo;SantÇ;603653;541973;6;5,34;Non;2026-01-08;0,5;4;610;En retard
CLI01737;GrÇgoire Henry;Femme;44;Yamoussoukro;Transport;967491;2635866;36;6,3;Non;2022-04-20;0,59;3;668;En retard
CLI01738;Louis Pires;Homme;36;San Pedro;Commerce;606974;4072937;6;7,74;Non;2026-03-23;0,99;0;677;Actif
CLI01739;StÇphane Becker;Homme;23;Abidjan;Transport;204567;1044130;36;7,45;Oui;2026-02-22;0,33;12;508;DÇfaut
CLI01740;Zacharie Allain-Martineau;Femme;38;Daloa;SantÇ;268703;4151896;12;13,48;Oui;2025-04-03;0,15;6;633;DÇfaut
CLI01741;AimÇe Ollivier;Femme;49;Daloa;Commerce;305238;1292622;36;5,61;Non;2023-08-31;0,89;0;713;Actif
CLI01742;Nicolas Caron;Femme;26;Daloa;Agriculture;489963;4314458;6;13,17;Non;2023-09-25;0,21;6;579;DÇfaut
CLI01743;Benoåt Charles;Femme;26;Yamoussoukro;Agriculture;180240;2463614;18;24,4;Non;2025-04-28;1,15;0;696;SoldÇ
CLI01744;Victoire Rossi;Femme;32;San Pedro;Transport;319507;1698811;6;5,35;Non;2021-05-31;0,58;3;701;En retard
CLI01745;Sophie Bailly;Femme;59;Daloa;Agriculture;612174;4212210;6;9,09;Oui;2025-04-25;0,72;3;622;En retard
CLI01746;Gilles Gillet;Femme;31;Yamoussoukro;Education;1001648;2182561;24;22,79;Oui;2023-05-03;0,58;2;747;En retard
CLI01747;HonorÇ Le Hardy;Homme;54;San Pedro;Transport;584465;1209490;24;5,38;Non;2021-11-28;0,16;10;585;DÇfaut
CLI01748;RenÇe Daniel de Hardy;Homme;40;San Pedro;Education;772755;4993525;6;20,1;Oui;2026-04-03;0,97;0;747;Actif
CLI01749;êdith Chevalier;Femme;63;Korhogo;Agriculture;1060122;1092900;18;5,75;Non;2021-11-16;0,92;0;802;Actif
CLI01750;Daniel Dupuis du Pruvost;Homme;57;Yamoussoukro;Agriculture;645300;4866477;6;11,3;Oui;2022-02-01;0,83;0;755;Actif
CLI01751;Suzanne du Barbe;Homme;37;San Pedro;Education;1132426;367909;36;10,95;Non;2023-11-22;1,01;0;701;SoldÇ
CLI01752;Hortense Martinez;Femme;61;San Pedro;Education;549092;596254;12;14,26;Non;2022-04-16;0,58;1;756;En retard
CLI01753;Nath Bailly;Femme;27;San Pedro;Education;941692;3254481;6;7,97;Non;2026-03-02;0,63;1;715;En retard
CLI01754;Marguerite Lacroix;Femme;36;Korhogo;Education;569263;1511257;18;13,74;Non;2024-12-23;0,33;14;388;DÇfaut
CLI01755;SÇbastien Boucher;Homme;60;San Pedro;SantÇ;1015472;172981;6;19,23;Oui;2026-04-03;1,1;0;820;SoldÇ
CLI01756;Jules Godard de Dumas;Homme;22;Abidjan;Commerce;529508;3969732;6;15,31;Oui;2021-10-21;1;0;768;SoldÇ
CLI01757;Thibault Guyon;Femme;24;BouakÇ;Immobilier;412101;280094;18;6,9;Oui;2022-02-08;1,12;0;732;SoldÇ
CLI01758;Alexandrie Adam;Femme;30;Daloa;Education;314790;750455;24;24,25;Non;2024-05-27;0,9;0;762;Actif
CLI01759;VÇronique Barbe;Homme;25;Yamoussoukro;Education;916767;2231337;18;15,7;Non;2025-05-09;0,28;7;693;DÇfaut
CLI01760;Chantal Carlier;Homme;57;Abidjan;Immobilier;1003488;4301749;18;13,75;Oui;2023-10-05;0,11;8;649;DÇfaut
CLI01761;êlÇonore Petit;Homme;47;BouakÇ;Transport;1074695;2736016;24;18,33;Oui;2024-08-07;1,01;0;845;SoldÇ
CLI01762;Lucie Guilbert;Homme;40;BouakÇ;Education;925633;817588;6;23,68;Non;2022-11-18;0,66;4;734;En retard
CLI01763;êlise Lamy-Simon;Femme;56;Yamoussoukro;Commerce;1138404;1311957;24;19,52;Oui;2021-10-31;0,53;4;723;En retard
CLI01764;Adrien Fischer-Petit;Femme;35;Abidjan;Transport;327283;2219725;6;20,8;Non;2023-06-13;0,57;3;586;En retard
CLI01765;Nathalie-Agnäs Morel;Homme;32;Abidjan;Transport;1102375;2433350;36;16,16;Non;2025-01-08;0,47;4;696;En retard
CLI01766;AndrÇ Courtois;Femme;32;Korhogo;Transport;694150;428893;36;23,52;Non;2025-08-15;0,87;0;731;Actif
CLI01767;OcÇane Henry-Legrand;Femme;55;BouakÇ;Commerce;601467;2271566;36;13,59;Non;2021-07-08;0,39;14;544;DÇfaut
CLI01768;Tristan Blanc de la Petit;Femme;21;Daloa;Transport;400757;4754609;18;7,04;Oui;2022-08-18;0,26;11;465;DÇfaut
CLI01769;David Maillet;Femme;55;Yamoussoukro;Education;342265;52879;36;24,35;Oui;2025-06-09;1,16;0;738;SoldÇ
CLI01770;Hortense LÇvy Le Leleu;Femme;55;San Pedro;Agriculture;1132369;1962200;36;5,82;Non;2022-01-27;0,58;3;755;En retard
CLI01771;Suzanne-Lucie Cohen;Femme;59;BouakÇ;Commerce;222920;3614440;6;17,46;Oui;2023-12-24;0,17;10;487;DÇfaut
CLI01772;Pierre-Richard Torres;Homme;43;Yamoussoukro;Agriculture;422349;1766066;24;7,16;Oui;2025-07-01;0,33;12;552;DÇfaut
CLI01773;êlÇonore GÇrard de Noâl;Homme;23;Yamoussoukro;Immobilier;613751;2744568;36;15,22;Oui;2025-08-02;0,54;1;689;En retard
CLI01774;Brigitte Toussaint;Femme;52;Daloa;Immobilier;383341;2249348;6;17,33;Oui;2023-02-12;0,57;1;703;En retard
CLI01775;Virginie Lebreton;Femme;22;Korhogo;Agriculture;953234;3422763;6;14,4;Oui;2025-06-20;0,91;0;731;Actif
CLI01776;Thibaut Marchand;Femme;59;San Pedro;Education;167725;4636088;36;24,13;Non;2021-08-18;0,9;0;617;Actif
CLI01777;Thomas Dos Santos;Homme;27;Yamoussoukro;Education;649373;717896;24;10,42;Oui;2022-01-22;0,67;1;713;En retard
CLI01778;Arthur Barthelemy;Homme;46;Daloa;Education;869644;2273203;36;13,44;Oui;2023-09-21;0,83;0;762;Actif
